student_id,centre_id,distance
S00064,C011,423.909
S00064,C012,362.201
S00064,C013,368.662
S00064,C014,311.409
S00064,C015,409.201
S00064,C016,421.361
S00064,C017,308.731
S00064,C018,365.0
S00064,C019,346.003
S00064,C020,41.807
S00065,C001,602.9
S00065,C002,468.547
S00065,C003,395.201
S00065,C004,313.208
S00065,C005,257.081
S00065,C006,703.244
S00065,C007,553.867
S00065,C008,613.86
S00065,C009,495.887
S00065,C010,455.827
S00065,C011,290.547
S00065,C012,175.882
S00065,C013,98.563
S00065,C014,46.678
S00065,C015,154.655
S00065,C016,770.395
S00065,C017,665.386
S00065,C018,709.742
S00065,C019,670.838
S00065,C020,379.488
S00066,C001,261.773
S00066,C002,162.937
S00066,C003,17.358
S00066,C004,65.438
S00066,C005,160.589
S00066,C006,728.96
S00066,C007,646.274
S00066,C008,723.868
S00066,C009,711.831
S00066,C010,728.572
S00066,C011,602.63
S00066,C012,499.507
S00066,C013,454.504
S00066,C014,357.155
S00066,C015,306.945
S00066,C016,639.135
S00066,C017,486.686
S00066,C018,463.157
S00066,C019,391.345
S00066,C020,334.754
S00067,C001,35.412
S00067,C002,154.931
S00067,C003,277.452
S00067,C004,339.032
S00067,C005,450.889
S00067,C006,662.875
S00067,C007,649.877
S00067,C008,723.926
S00067,C009,792.486
S00067,C010,848.55
S00067,C011,769.594
S00067,C012,691.942
S00067,C013,674.237
S00067,C014,588.987
S00067,C015,589.83
S00067,C016,462.142
S00067,C017,306.117
S00067,C018,219.981
S00067,C019,132.933
S00067,C020,371.916
S00068,C001,768.044
S00068,C002,652.5
S00068,C003,691.074
S00068,C004,628.731
S00068,C005,651.977
S00068,C006,370.698
S00068,C007,210.26
S00068,C008,215.27
S00068,C009,32.131
S00068,C010,114.261
S00068,C011,219.393
S00068,C012,301.626
S00068,C013,381.635
S00068,C014,434.736
S00068,C015,611.683
S00068,C016,603.017
S00068,C017,600.043
S00068,C018,709.52
S00068,C019,727.567
S00068,C020,395.975
S00069,C001,702.698
S00069,C002,640.491
S00069,C003,750.377
S00069,C004,723.089
S00069,C005,798.287
S00069,C006,21.901
S00069,C007,172.386
S00069,C008,157.975
S00069,C009,364.273
S00069,C010,480.05
S00069,C011,564.003
S00069,C012,602.322
S00069,C013,664.972
S00069,C014,671.232
S00069,C015,825.486
S00069,C016,316.485
S00069,C017,404.73
S00069,C018,529.02
S00069,C019,587.763
S00069,C020,417.119
S00070,C001,733.45
S00070,C002,625.841
S00070,C003,680.86
S00070,C004,625.174
S00070,C005,661.818
S00070,C006,293.698
S00070,C007,134.614
S00070,C008,140.99
S00070,C009,80.281
S00070,C010,190.492
S00070,C011,283.156
S00070,C012,349.04
S00070,C013,424.992
S00070,C014,464.235
S00070,C015,638.681
S00070,C016,531.826
S00070,C017,539.857
S00070,C018,653.84
S00070,C019,678.787
S00070,C020,364.746
S00071,C001,650.969
S00071,C002,514.851
S00071,C003,466.532
S00071,C004,385.393
S00071,C005,348.374
S00071,C006,645.654
S00071,C007,487.203
S00071,C008,540.023
S00071,C009,403.82
S00071,C010,356.102
S00071,C011,189.373
S00071,C012,75.809
S00071,C013,10.367
S00071,C014,96.365
S00071,C015,255.918
S00071,C016,749.913
S00071,C017,662.933
S00071,C018,723.857
S00071,C019,696.379
S00071,C020,371.745
S00072,C001,802.446
S00072,C002,672.137
S00072,C003,667.3
S00072,C004,592.144
S00072,C005,580.762
S00072,C006,551.043
S00072,C007,383.661
S00072,C008,404.006
S00072,C009,210.337
S00072,C010,120.981
S00072,C011,55.764
S00072,C012,171.279
S00072,C013,248.711
S00072,C014,332.291
S00072,C015,500.819
S00072,C016,747.047
S00072,C017,709.968
S00072,C018,802.776
S00072,C019,801.128
S00072,C020,449.454
S00073,C001,669.697
S00073,C002,533.727
S00073,C003,492.416
S00073,C004,411.92
S00073,C005,379.413
S00073,C006,629.825
S00073,C007,468.694
S00073,C008,518.451
S00073,C009,375.173
S00073,C010,323.97
S00073,C011,156.505
S00073,C012,44.681
S00073,C013,37.374
S00073,C014,126.826
S00073,C015,288.89
S00073,C016,746.707
S00073,C017,666.079
S00073,C018,732.023
S00073,C019,708.206
S00073,C020,375.747
S00074,C001,629.956
S00074,C002,495.976
S00074,C003,418.931
S00074,C004,337.146
S00074,C005,274.419
S00074,C006,724.569
S00074,C007,572.784
S00074,C008,630.854
S00074,C009,505.257
S00074,C010,458.9
S00074,C011,290.822
S00074,C012,178.829
S00074,C013,97.608
S00074,C014,73.771
S00074,C015,158.595
S00074,C016,797.386
S00074,C017,693.59
S00074,C018,738.388
S00074,C019,699.338
S00074,C020,407.02
S00075,C001,793.868
S00075,C002,679.941
S00075,C003,720.994
S00075,C004,659.219
S00075,C005,683.031
S00075,C006,368.306
S00075,C007,214.464
S00075,C008,208.053
S00075,C009,1.193
S00075,C010,115.416
S00075,C011,242.195
S00075,C012,329.533
S00075,C013,410.104
S00075,C014,465.076
S00075,C015,642.09
S00075,C016,612.265
S00075,C017,616.687
S00075,C018,728.387
S00075,C019,749.177
S00075,C020,422.016
S00076,C001,759.911
S00076,C002,653.834
S00076,C003,710.52
S00076,C004,655.135
S00076,C005,691.689
S00076,C006,291.63
S00076,C007,142.413
S00076,C008,131.749
S00076,C009,76.151
S00076,C010,191.959
S00076,C011,301.063
S00076,C012,373.028
S00076,C013,450.215
S00076,C014,492.155
S00076,C015,667.132
S00076,C016,542.482
S00076,C017,558.192
S00076,C018,674.026
S00076,C019,701.544
S00076,C020,392.518
S00077,C001,867.9
S00077,C002,749.9
S00077,C003,779.935
S00077,C004,713.689
S00077,C005,726.194
S00077,C006,444.265
S00077,C007,296.925
S00077,C008,280.829
S00077,C009,84.471
S00077,C010,69.215
S00077,C011,237.087
S00077,C012,342.796
S00077,C013,424.419
S00077,C014,493.356
S00077,C015,669.197
S00077,C016,696.017
S00077,C017,700.603
S00077,C018,811.272
S00077,C019,829.8
S00077,C020,496.016
S00078,C001,535.112
S00078,C002,406.207
S00078,C003,309.074
S00078,C004,229.345
S00078,C005,154.851
S00078,C006,742.724
S00078,C007,606.204
S00078,C008,672.826
S00078,C009,578.194
S00078,C010,550.152
S00078,C011,389.811
S00078,C012,274.297
S00078,C013,202.036
S00078,C014,114.588
S00078,C015,69.212
S00078,C016,769.183
S00078,C017,647.68
S00078,C018,674.009
S00078,C019,624.282
S00078,C020,379.618
S00079,C001,155.686
S00079,C002,47.531
S00079,C003,106.755
S00079,C004,157.531
S00079,C005,270.962
S00079,C006,658.298
S00079,C007,599.358
S00079,C008,677.289
S00079,C009,698.944
S00079,C010,734.284
S00079,C011,630.213
S00079,C012,539.518
S00079,C013,510.207
S00079,C014,419.175
S00079,C015,408.106
S00079,C016,534.869
S00079,C017,378.395
S00079,C018,345.838
S00079,C019,273.246
S00079,C020,286.858
S00080,C001,467.399
S00080,C002,362.179
S00080,C003,221.083
S00080,C004,170.665
S00080,C005,59.045
S00080,C006,837.32
S00080,C007,720.561
S00080,C008,793.112
S00080,C009,725.497
S00080,C010,708.967
S00080,C011,553.475
S00080,C012,438.358
S00080,C013,368.453
S00080,C014,276.841
S00080,C015,136.11
S00080,C016,806.149
S00080,C017,664.321
S00080,C018,659.346
S00080,C019,592.913
S00080,C020,444.181
S00081,C001,426.96
S00081,C002,329.443
S00081,C003,418.194
S00081,C004,386.515
S00081,C005,464.488
S00081,C006,318.513
S00081,C007,239.834
S00081,C008,317.628
S00081,C009,374.287
S00081,C010,444.874
S00081,C011,413.899
S00081,C012,384.946
S00081,C013,415.79
S00081,C014,383.904
S00081,C015,510.76
S00081,C016,344.345
S00081,C017,273.995
S00081,C018,367.029
S00081,C019,377.038
S00081,C020,80.579
S00082,C001,765.848
S00082,C002,655.296
S00082,C003,703.861
S00082,C004,645.201
S00082,C005,675.729
S00082,C006,328.284
S00082,C007,173.29
S00082,C008,169.985
S00082,C009,40.876
S00082,C010,154.622
S00082,C011,264.83
S00082,C012,341.825
S00082,C013,420.485
S00082,C014,467.675
S00082,C015,643.861
S00082,C016,571.498
S00082,C017,578.936
S00082,C018,692.13
S00082,C019,715.447
S00082,C020,395.244
S00083,C001,748.675
S00083,C002,614.535
S00083,C003,591.079
S00083,C004,512.661
S00083,C005,489.361
S00083,C006,597.405
S00083,C007,429.814
S00083,C008,465.351
S00083,C009,292.76
S00083,C010,221.213
S00083,C011,51.14
S00083,C012,77.538
S00083,C013,147.793
S00083,C014,237.365
S00083,C015,400.479
S00083,C016,757.619
S00083,C017,699.043
S00083,C018,779.697
S00083,C019,767.157
S00083,C020,419.243
S00084,C001,151.063
S00084,C002,180.665
S00084,C003,332.728
S00084,C004,371.355
S00084,C005,486.906
S00084,C006,541.258
S00084,C007,541.359
S00084,C008,612.722
S00084,C009,700.91
S00084,C010,768.49
S00084,C011,710.514
S00084,C012,647.687
S00084,C013,644.572
S00084,C014,570.772
S00084,C015,608.974
S00084,C016,339.897
S00084,C017,181.929
S00084,C018,119.876
S00084,C019,60.175
S00084,C020,295.38
S00085,C001,490.947
S00085,C002,371.904
S00085,C003,250.372
S00085,C004,179.863
S00085,C005,76.612
S00085,C006,788.387
S00085,C007,662.874
S00085,C008,733.243
S00085,C009,654.682
S00085,C010,633.833
S00085,C011,476.603
S00085,C012,361.305
S00085,C013,290.866
S00085,C014,199.96
S00085,C015,74.12
S00085,C016,782.462
S00085,C017,648.993
S00085,C018,658.649
S00085,C019,599.682
S00085,C020,404.813
S00086,C001,132.479
S00086,C002,129.386
S00086,C003,136.215
S00086,C004,215.219
S00086,C005,311.701
S00086,C006,747.702
S00086,C007,697.79
S00086,C008,775.486
S00086,C009,800.946
S00086,C010,835.119
S00086,C011,726.546
S00086,C012,631.613
S00086,C013,595.717
S00086,C014,500.931
S00086,C015,460.038
S00086,C016,596.247
S00086,C017,436.731
S00086,C018,376.529
S00086,C019,292.682
S00086,C020,387.315
S00087,C001,180.815
S00087,C002,110.047
S00087,C003,66.911
S00087,C004,142.917
S00087,C005,244.041
S00087,C006,720.682
S00087,C007,656.403
S00087,C008,734.45
S00087,C009,745.339
S00087,C010,773.448
S00087,C011,659.17
S00087,C012,561.861
S00087,C013,523.953
S00087,C014,428.678
S00087,C015,390.315
S00087,C016,597.763
S00087,C017,440.408
S00087,C018,399.937
S00087,C019,322.314
S00087,C020,342.236
S00088,C001,466.503
S00088,C002,347.357
S00088,C003,396.691
S00088,C004,346.134
S00088,C005,401.822
S00088,C006,388.454
S00088,C007,266.846
S00088,C008,341.811
S00088,C009,333.872
S00088,C010,379.893
S00088,C011,319.212
S00088,C012,279.019
S00088,C013,308.386
S00088,C014,281.976
S00088,C015,423.255
S00088,C016,451.751
S00088,C017,374.925
S00088,C018,455.82
S00088,C019,451.042
S00088,C020,99.649
S00089,C001,333.246
S00089,C002,385.883
S00089,C003,538.301
S00089,C004,573.51
S00089,C005,688.379
S00089,C006,500.104
S00089,C007,563.442
S00089,C008,619.448
S00089,C009,759.741
S00089,C010,848.783
S00089,C011,828.708
S00089,C012,788.113
S00089,C013,801.16
S00089,C014,740.463
S00089,C015,802.298
S00089,C016,217.869
S00089,C017,143.912
S00089,C018,85.729
S00089,C019,167.437
S00089,C020,422.414
S00090,C001,913.49
S00090,C002,795.144
S00090,C003,823.196
S00090,C004,755.96
S00090,C005,765.279
S00090,C006,476.154
S00090,C007,335.378
S00090,C008,312.074
S00090,C009,127.287
S00090,C010,93.658
S00090,C011,263.548
S00090,C012,374.013
S00090,C013,454.971
S00090,C014,528.454
S00090,C015,703.018
S00090,C016,735.404
S00090,C017,744.11
S00090,C018,855.674
S00090,C019,875.045
S00090,C020,541.642
S00091,C001,538.549
S00091,C002,532.628
S00091,C003,676.931
S00091,C004,682.381
S00091,C005,785.363
S00091,C006,273.793
S00091,C007,393.177
S00091,C008,424.795
S00091,C009,607.121
S00091,C010,714.296
S00091,C011,746.007
S00091,C012,742.465
S00091,C013,781.33
S00091,C014,750.203
S00091,C015,862.564
S00091,C016,48.196
S00091,C017,206.666
S00091,C018,303.686
S00091,C019,384.655
S00091,C020,421.676
S00092,C001,862.881
S00092,C002,743.033
S00092,C003,768.839
S00092,C004,701.308
S00092,C005,710.815
S00092,C006,458.797
S00092,C007,307.371
S00092,C008,296.27
S00092,C009,93.206
S00092,C010,46.289
S00092,C011,215.562
S00092,C012,322.962
S00092,C013,404.401
S00092,C014,475.392
S00092,C015,650.649
S00092,C016,704.725
S00092,C017,704.224
S00092,C018,813.084
S00092,C019,829.198
S00092,C020,491.631
S00093,C001,682.965
S00093,C002,604.543
S00093,C003,700.064
S00093,C004,664.388
S00093,C005,730.583
S00093,C006,94.73
S00093,C007,77.797
S00093,C008,77.136
S00093,C009,273.817
S00093,C010,388.515
S00093,C011,468.43
S00093,C012,509.231
S00093,C013,574.138
S00093,C014,586.211
S00093,C015,746.112
S00093,C016,362.84
S00093,C017,416.301
S00093,C018,540.211
S00093,C019,587.182
S00093,C020,361.37
S00094,C001,720.09
S00094,C002,617.757
S00094,C003,681.907
S00094,C004,630.226
S00094,C005,673.816
S00094,C006,251.383
S00094,C007,95.164
S00094,C008,100.705
S00094,C009,119.449
S00094,C010,232.255
S00094,C011,321.909
S00094,C012,381.198
S00094,C013,454.778
S00094,C014,487.417
S00094,C015,659.517
S00094,C016,494.863
S00094,C017,510.887
S00094,C018,627.497
S00094,C019,656.842
S00094,C020,356.556
S00095,C001,747.162
S00095,C002,638.883
S00095,C003,692.227
S00095,C004,635.676
S00095,C005,670.478
S00095,C006,303.408
S00095,C007,146.965
S00095,C008,147.493
S00095,C009,67.222
S00095,C010,179.699
S00095,C011,280.083
S00095,C012,350.271
S00095,C013,427.296
S00095,C014,469.359
S00095,C015,644.496
S00095,C016,545.216
S00095,C017,554.284
S00095,C018,668.336
S00095,C019,693.197
S00095,C020,377.969
S00096,C001,256.806
S00096,C002,327.923
S00096,C003,477.04
S00096,C004,520.711
S00096,C005,636.353
S00096,C006,557.595
S00096,C007,601.004
S00096,C008,663.16
S00096,C009,786.037
S00096,C010,867.206
S00096,C011,830.451
S00096,C012,778.797
S00096,C013,783.265
S00096,C014,714.608
S00096,C015,759.228
S00096,C016,291.662
S00096,C017,177.883
S00096,C018,57.476
S00096,C019,97.782
S00096,C020,414.979
S00097,C001,288.409
S00097,C002,310.885
S00097,C003,463.524
S00097,C004,490.408
S00097,C005,603.749
S00097,C006,448.513
S00097,C007,488.39
S00097,C008,550.399
S00097,C009,676.088
S00097,C010,760.533
S00097,C011,733.816
S00097,C012,691.187
S00097,C013,703.998
S00097,C014,644.204
S00097,C015,711.622
S00097,C016,205.411
S00097,C017,65.796
S00097,C018,59.025
S00097,C019,131.181
S00097,C020,325.346
S00098,C001,364.418
S00098,C002,248.663
S00098,C003,318.838
S00098,C004,283.804
S00098,C005,363.45
S00098,C006,421.288
S00098,C007,333.203
S00098,C008,411.148
S00098,C009,432.5
S00098,C010,482.224
S00098,C011,413.612
S00098,C012,356.815
S00098,C013,367.865
S00098,C014,315.604
S00098,C015,421.069
S00098,C016,412.05
S00098,C017,305.858
S00098,C018,368.904
S00098,C019,354.629
S00098,C020,23.064
S00099,C001,736.633
S00099,C002,604.768
S00099,C003,595.173
S00099,C004,519.516
S00099,C005,508.237
S00099,C006,544.782
S00099,C007,376.808
S00099,C008,410.715
S00099,C009,239.538
S00099,C010,178.022
S00099,C011,24.463
S00099,C012,102.571
S00099,C013,183.312
S00099,C014,261.319
S00099,C015,432.738
S00099,C016,714.705
S00099,C017,664.297
S00099,C018,750.676
S00099,C019,743.622
S00099,C020,392.501
S00100,C001,750.737
S00100,C002,617.228
S00100,C003,597.97
S00100,C004,520.276
S00100,C005,500.289
S00100,C006,583.488
S00100,C007,415.623
S00100,C008,449.731
S00100,C009,275.493
S00100,C010,204.219
S00100,C011,33.811
S00100,C012,87.804
S00100,C013,162.151
S00100,C014,249.141
S00100,C015,414.678
S00100,C016,748.546
S00100,C017,693.215
S00100,C018,776.019
S00100,C019,765.407
S00100,C020,416.075
S00101,C001,718.396
S00101,C002,639.618
S00101,C003,733.661
S00101,C004,696.611
S00101,C005,760.54
S00101,C006,103.289
S00101,C007,96.794
S00101,C008,61.628
S00101,C009,268.422
S00101,C010,384.414
S00101,C011,476.523
S00101,C012,524.538
S00101,C013,592.168
S00101,C014,609.017
S00101,C015,771.72
S00101,C016,388.584
S00101,C017,449.139
S00101,C018,573.387
S00101,C019,621.661
S00101,C020,394.809
S00102,C001,273.09
S00102,C002,246.942
S00102,C003,392.614
S00102,C004,405.947
S00102,C005,515.392
S00102,C006,410.727
S00102,C007,415.757
S00102,C008,484.948
S00102,C009,588.017
S00102,C010,665.444
S00102,C011,629.358
S00102,C012,583.825
S00102,C013,596.333
S00102,C014,537.975
S00102,C015,613.625
S00102,C016,241.408
S00102,C017,90.634
S00102,C018,146.028
S00102,C019,165.51
S00102,C020,217.865
S00103,C001,197.651
S00103,C002,284.118
S00103,C003,428.155
S00103,C004,478.156
S00103,C005,593.429
S00103,C006,598.41
S00103,C007,626.792
S00103,C008,692.914
S00103,C009,801.794
S00103,C010,876.474
S00103,C011,827.308
S00103,C012,767.618
S00103,C013,765.503
S00103,C014,691.279
S00103,C015,722.39
S00103,C016,346.709
S00103,C017,215.344
S00103,C018,92.643
S00103,C019,60.801
S00103,C020,410.542
S00104,C001,587.852
S00104,C002,457.667
S00104,C003,363.358
S00104,C004,283.481
S00104,C005,206.076
S00104,C006,757.431
S00104,C007,613.611
S00104,C008,676.577
S00104,C009,566.247
S00104,C010,527.886
S00104,C011,362.238
S00104,C012,247.875
S00104,C013,169.295
S00104,C014,102.727
S00104,C015,83.56
S00104,C016,802.549
S00104,C017,686.981
S00104,C018,719.325
S00104,C019,672.557
S00104,C020,410.656
S00105,C001,656.618
S00105,C002,599.554
S00105,C003,714.717
S00105,C004,691.667
S00105,C005,771.759
S00105,C006,31.563
S00105,C007,183.535
S00105,C008,189.797
S00105,C009,389.71
S00105,C010,503.901
S00105,C011,573.866
S00105,C012,602.504
S00105,C013,660.673
S00105,C014,659.388
S00105,C015,807.485
S00105,C016,266.276
S00105,C017,354.039
S00105,C018,478.096
S00105,C019,538.134
S00105,C020,386.813
S00106,C001,480.015
S00106,C002,480.493
S00106,C003,627.487
S00106,C004,637.702
S00106,C005,743.657
S00106,C006,311.9
S00106,C007,411.378
S00106,C008,452.248
S00106,C009,622.71
S00106,C010,725.483
S00106,C011,743.232
S00106,C012,730.314
S00106,C013,763.456
S00106,C014,725.384
S00106,C015,828.315
S00106,C016,14.842
S00106,C017,150.645
S00106,C018,242.985
S00106,C019,324.41
S00106,C020,392.927
S00107,C001,695.877
S00107,C002,632.251
S00107,C003,741.133
S00107,C004,713.289
S00107,C005,788.0
S00107,C006,18.543
S00107,C007,162.045
S00107,C008,150.418
S00107,C009,355.951
S00107,C010,471.561
S00107,C011,553.917
S00107,C012,591.641
S00107,C013,654.149
S00107,C014,660.344
S00107,C015,814.716
S00107,C016,316.353
S00107,C017,400.583
S00107,C018,525.079
S00107,C019,582.665
S00107,C020,407.307
S00108,C001,342.903
S00108,C002,231.978
S00108,C003,313.905
S00108,C004,285.628
S00108,C005,371.831
S00108,C006,419.587
S00108,C007,341.841
S00108,C008,419.885
S00108,C009,452.051
S00108,C010,505.361
S00108,C011,439.979
S00108,C012,383.597
S00108,C013,393.641
S00108,C014,338.927
S00108,C015,437.623
S00108,C016,392.741
S00108,C017,281.421
S00108,C018,342.171
S00108,C019,328.124
